Tipo,Num,Proceso,Enviar A,Fecha Hallazgo,Estado,Eficacia Global,Descripción,Servicio,Fuente,Reportado Por,Indicador,Actividad,,,,,,Fecha Cierre Proyectada,Avance %,Dias,Fecha Cierre,Causa Raiz
No Conformidad,61,Misionales,calidad,10/Mar/2025,Vencida,,No soportan socialización del MANUAL DE BUENAS PRACTICAS DE ESTERILIZACION DE LA CENTRAL DE ESTERILIZACION código MA-ES-SA-02,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,62,Misionales,calidad,10/Mar/2025,Vencida,,*Se evidencia que no hay un adecuado control de calidad y toma de medidas preventivas en el área de esterilización en el recorrido se evidencia la central de esterilización abierta; la funcionaria que realiza el procedimiento no cuenta con ningún elemento de bioseguridad para manipular material en dicha área.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,63,Misionales,calidad,10/Mar/2025,Vencida,,*No se evidencia socializcion actualizada de la politica de reuso de dispositivos de odontología y no reusó de dispositivos médicos.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,64,Misionales,calidad,10/Mar/2025,Vencida,,"*No cuentan con manual de proceso, control de calidad y entrega de resultados de pruebas rápidas point of care POCT.",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,65,Misionales,calidad,10/Mar/2025,Vencida,,"*No soportan protocolo de muerte digna que garantice, en el ámbito de sus competencias, la atención y orientación al paciente que manifieste su derecho a morir dignamente en el que incluya los aspectos de las áreas administrativas; Interacción y acompañamiento a la familia o acudientes.; Articulación con la EAPB; Etapas, elementos, responsables y plazos para dar cumplimiento a las obligaciones a su cargo, incorporando el reporte de información; Actividades e intervenciones de seguimiento y control que identifiquen los riesgos y permitan adoptar las acciones preventivas y correctivas que se requieran, entre otros. """,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,66,Sistema de Información y Comunicación,calidad,10/Mar/2025,Vencida,,"*De acuerdo a la resolución 1995 Por la cual se establecen normas para el manejo de la Historia Clínica en el ARTÍCULO 9 IDENTIFICACIÓN DEL USUARIO. describe que la historia clínica debe contener ocupación del usuario, nombre y teléfono del acompañante; nombre, teléfono y parentesco LO CUAL NO SE EVIDENCIA EN EL FORMATO DE HC SOPORTADO POR EL PRESTADOR DEL SERVICIO DE URGENCIAS.""",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,67,Sistema de Información y Comunicación,calidad,10/Mar/2025,Vencida,,*Se evidencia utilización de siglas en algunas de las historias clínicas soportadas por el prestador.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,68,Sistema de Información y Comunicación,calidad,10/Mar/2025,Vencida,,"*Se verifica la siguiente Historia clínica CC 4756555 no es coherente en el ítem revisión por sistemas se registra que las extremidades se encuentran es estado normal y el usuario ingresa por una herida en la mano izquierda.""",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,69,Sistema de Información y Comunicación,calidad,10/Mar/2025,Vencida,,*Se verifica la siguiente historia clínica CC 1065097838; en diferentes atenciones la cual no se evidencia la firma del profesional que atendió la usuaria se observa un recuadro negro,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,70,Sistema de Información y Comunicación,calidad,10/Mar/2025,Vencida,,*Se evidencia un archivo de historias clínicas manuales las cuales no se encentran organizadas adecuadamente se observan en cajas algunas abiertas no garantizan la custodia y confidencialidad ya que la puerta se encuentra abierta.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,71,Sistema de Información y Comunicación,calidad,10/Mar/2025,Vencida,,*Se evidencia que en el área de esterilización no llevan un adecuado registro de control de calidad.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,72,Asesoría Jurídica,calidad,10/Mar/2025,Vencida,,*No soporta contratos celebrados por interdependencia; soportan documento aceptación de la oferta al contrato 013-2025 cuyo objeto es (prestación de servicios como gestor de residuos peligrosos para la disposición final del respell; con la empresa GESTIONES AMBIENTALES LTDA el cual no tiene firmas entre las partes que demuestre la legalización;,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,73,Asesoría Jurídica,calidad,10/Mar/2025,Vencida,,*No soporta contrato de alimentación de pacientes para el servicio de hospitalización.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,74,Asesoría Jurídica,calidad,10/Mar/2025,Vencida,,*Soportan Acta de supervisión del contrato de ASHERI sin firma de supervisión.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,75,Asesoría Jurídica,calidad,10/Mar/2025,Vencida,,*No soportan acta de supervisión del contrato de alimentación; no es posible verificar si se está cumpliendo con los tiempos de entrega del alimento a los usuarios.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,76,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*El servicio de hospitalización no cuenta con guarda ropa,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,77,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*El area de hospitalización las camas de adulto y pediátricas están en el mismo espacio,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,78,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*El servicio de hospitalización no cuenta con habitación de aislamiento.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,79,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*Las habitaciones no cuentan con área de guarda ropa,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,80,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*En el servicio de hospitalización no se evidencia ambiente para almacenamiento y distribución de alimentos,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,81,Gestión de Calidad,calidad,10/Mar/2025,Vencida,,*No soportan protocolo de ronda medica de pacientes,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,82,Gestión de Calidad,calidad,10/Mar/2025,Vencida,,*No soportan protocolo de sujeción o inmovilización terapéutica de pacientes,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,83,Asesoría Jurídica,calidad,10/Mar/2025,Vencida,,*No soportan el contrato de alimentación.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,84,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,"*Cuentan con baños discriminados por sexo, pero no cuentan con aditamentos para población discapacitada",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,85,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,"*No cuenta con Ambiente para descontaminación de pacientes, con ducha teléfono y sistema de drenaje.",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,86,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,"*No cuenta con ambiente para atención de la Enfermedad Respiratoria Aguda, cuando se requiera",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,87,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,"*No cuentan con Ambiente para rehidratación oral,",,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,88,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*No cuenta con Ambiente de aislamiento.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,89,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*La Sala de reanimación no cuenta con Mesón de trabajo con poceta,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,90,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,* No se evidencia equipo de nebulización en el servicio de urgencias de acuerdo al inventario suministrado por el prestador.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,91,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,* El servicio de urgencias no cuenta con sala de reanimación se realiza en el área de procedimientos,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,92,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,* Los kits de violencia sexual y atención a víctimas de ataques con agentes químicos que se evidencian en el servicio de urgencias no cuentan con lista de chequeo de verificación.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,93,Gestión de Recursos,calidad,10/Mar/2025,Vencida,,*No soporta contrato de alimentación de pacientes para el servicio de hospitalización.,,Auditoría de Calidad - AIC - San Sebastián,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,3,Gestión de Hospitalización y Sala Partos,calidad,09/Mar/2025,Vencida,,"Criterio 6. El talento humano en salud de los servicios de atención del parto, cuidado intensivo y cuidado intermedio neonatal, pediátrico y adultos, cuentan con constancia de asistencia en las acciones de formación continua para la gestión del duelo. Observación: No todo el talento humano del servicio de atención del parto cuenta con constancia de asistencia en las acciones de formación continua para la gestión del duelo",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,4,Gestión de Hospitalización y Sala Partos,calidad,09/Mar/2025,Vencida,,"Criterio 8. Los profesionales de la medicina de los servicios de hospitalización de baja, mediana y alta complejidad, hospitalización paciente crónico con y sin ventilador, cuidados intensivos neonatales, pediátricos y adultos; urgencias y servicios del grupo quirúrgico en modalidad intramural, cuentan con certificación vigente de aprobación de la evaluación de competencias esenciales para el cuidado de la donante expedida por el Instituto Nacional de Salud. Observación: No todo el talento humano cuenta con certificación vigente de aprobación de la evaluación de competencias esenciales para el cuidado de la donante expedida por el Instituto Nacional de Salud.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,5,Gestión de Urgencias,calidad,09/Mar/2025,Vencida,,"Criterio 11. El talento humano en salud de los servicios de transporte asistencial, atención prehospitalaria y urgencias, cuentan con constancia de asistencia en las acciones de formación continua en la atención a personas víctimas de ataques con agentes químicos. Observación: No todo el talento humano de los servicios de transporte asistencial, atención prehospitalaria y urgencias, cuentan con constancia de asistencia en las acciones de formación continua en la atención a personas víctimas de ataques con agentes químicos.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,6,Gestión Ambiental,calidad,09/Mar/2025,Vencida,,"Criterio 17. Cada prestador de servicios de salud debe contar con el respectivo concepto sanitario que dé cumplimiento a lo establecido en la normatividad sanitaria vigente en aspectos tales como: agua para consumo humano, gestión de residuos, control de vectores, orden y aseo, condiciones locativas, entre otros. Este concepto será emitido por las autoridades sanitarias correspondientes, en el marco de sus competencias, y debe considerar los servicios de apoyo como lavandería y servicio de alimentación. Cuando estos servicios de apoyo son contratados con terceros, dichos proveedores deben contar con el concepto sanitario correspondiente a la actividad de bienes y servicios que presta. Observación: Se evidencia solicitud de concepto sanitario por parte de la Unidad de Atención en Salud la Vega a la alcaldía municipal de la Vega el día 28 de septiembre del 2024.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,7,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,"Criterio 43. Los cielo rasos o techos y paredes o muros deben ser impermeables, lavables, sólidos, resistentes a factores ambientales e incombustibles y de superficie lisa y continua. Observación: Se evidencian paredes en el servicio de laboratorio clínico que presentan humedades.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,8,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,"Criterio 2.2. Hoja(s) de vida del(los) equipo(s) biomédicos(s), con los registros de los mantenimientos preventivos y correctivos, según corresponda. Observación: Cuenta con hojas de vida en las cuales se evidencia que no se cuenta con los datos de adquisición e instalación, se evidencia que para el dopler, marca: Edan y bombas de infusión el formato de mantenimiento preventivo realizados en 2023 no corresponde a las actividades relacionadas con el equipo, en este se mencionan actividades relacionadas a una autoclave. Se evidencia reporte de mantenimiento preventivo de marzo y julio 2024 pero en estos no se mencionan las recomendaciones establecidas por el fabricante. los equipos de la ambulancia ORO272 no cuenta con hojas de vida ni reportes de mantenimiento preventivo. El prestador cuenta con equipos biomédicos controlados es importante tener en cuenta y realizar las actividades mencionadas en los manuales.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
